Delivery_person_Age,Delivery_person_Ratings,Type_of_order,Type_of_vehicle,Time_taken(min),Distance
39,4.8,Drinks ,motorcycle ,30,7.771834303313256
39,4.8,Buffet ,scooter ,29,11.007734763484695
26,4.8,Buffet ,scooter ,14,3.0253327049489274
33,4.8,Buffet ,electric_scooter ,28,4.5390682033062095
37,4.9,Drinks ,scooter ,27,4.494246018873773
29,4.6,Drinks ,scooter ,24,9.31623809800844
24,4.6,Snack ,motorcycle ,16,14.022476786546209
36,5.0,Meal ,motorcycle ,43,12.209917964458041
22,4.7,Snack ,motorcycle ,44,13.63128208065275
21,4.6,Meal ,motorcycle ,22,4.610613704340442
29,5.0,Buffet ,scooter ,16,7.601368937453503
33,4.7,Drinks ,scooter ,18,3.1051314789639592
27,4.1,Drinks ,motorcycle ,16,3.018828462618883
29,4.6,Drinks ,motorcycle ,24,19.975916923041922
30,4.2,Buffet ,motorcycle ,46,10.641490945918338
22,4.8,Buffet ,motorcycle ,26,12.580267821997444
20,4.9,Drinks ,scooter ,17,10.906379593533508
31,4.4,Buffet ,motorcycle ,44,10.867434751252569
36,4.6,Drinks ,scooter ,17,4.56126799936464
39,4.9,Snack ,motorcycle ,43,11.917680463943292
32,4.7,Meal ,motorcycle ,41,16.903235903481733
23,4.2,Drinks ,motorcycle ,34,11.007734763484695
30,3.8,Buffet ,scooter ,40,12.161642370258438
26,4.7,Meal ,scooter ,16,3.0249963435383473
29,4.6,Buffet ,motorcycle ,23,1.554502084178984
21,4.9,Buffet ,motorcycle ,13,1.520431919457448
23,4.6,Drinks ,scooter ,29,4.674341511243817
22,4.9,Meal ,motorcycle ,24,3.0405372413578506
39,4.5,Drinks ,motorcycle ,16,4.561152428175789
32,4.1,Drinks ,scooter ,34,7.760937776851244
25,4.7,Drinks ,motorcycle ,20,16.388699354578904
30,5.0,Snack ,motorcycle ,28,6.081440911993153
25,4.8,Drinks ,scooter ,30,20.182482607831712
26,4.7,Snack ,scooter ,14,14.022136830299402
30,4.6,Snack ,motorcycle ,30,6.232177403494389
31,4.3,Drinks ,motorcycle ,25,2.976598093957852
33,4.8,Buffet ,motorcycle ,28,12.100079055435623
20,5.0,Drinks ,scooter ,17,9.17748463669741
36,4.3,Meal ,scooter ,33,20.20634489511086
20,4.9,Snack ,motorcycle ,36,13.789707457503068
29,4.6,Buffet ,scooter ,16,17118.828365904727
38,4.1,Snack ,scooter ,38,14.152800689540413
37,4.7,Meal ,motorcycle ,25,9.087937067849792
28,5.0,Buffet ,scooter ,40,16.384894686693748
39,3.5,Meal ,motorcycle ,32,12.419724872873482
31,4.0,Snack ,scooter ,42,12.293787312080761
30,4.9,Snack ,motorcycle ,27,7.683177078161442
27,4.9,Drinks ,motorcycle ,25,13.6215498924625
30,4.9,Drinks ,motorcycle ,24,7.660957437044129
29,4.5,Snack ,scooter ,30,20.183799025976544
35,4.5,Meal ,motorcycle ,22,19.34348721777232
34,4.9,Snack ,motorcycle ,31,3.0256560847813363
37,4.8,Buffet ,scooter ,16,12.463861441944278
34,4.9,Meal ,motorcycle ,25,4.469223039563761
31,4.9,Buffet ,scooter ,16,3.1450674360287563
23,4.1,Meal ,electric_scooter ,32,9.220147515471114
29,4.7,Snack ,motorcycle ,20,7.562950099415819
20,4.9,Meal ,motorcycle ,11,3.1450674360287563
26,4.1,Meal ,motorcycle ,21,9.19211912115436
34,4.5,Snack ,motorcycle ,44,12.580267821997444
34,4.9,Snack ,motorcycle ,19,7.631520637834144
21,4.7,Buffet ,scooter ,11,4.59594052362297
35,4.6,Snack ,motorcycle ,23,10.906470984818792
20,4.7,Snack ,electric_scooter ,12,16.384324359300173
24,4.1,Buffet ,electric_scooter ,39,19.884318574951305
25,4.5,Snack ,scooter ,16,6.2105430334604925
22,4.8,Drinks ,scooter ,17,4.589965402579701
38,4.7,Meal ,motorcycle ,24,13.58037387638423
29,4.3,Meal ,scooter ,33,6.210605364172088
24,4.8,Snack ,scooter ,29,17.078934089514355
36,4.8,Buffet ,motorcycle ,42,20.555166462848202
31,4.7,Buffet ,electric_scooter ,28,7.4470610745009935
20,4.8,Snack ,scooter ,25,4.663344842290264
25,4.6,Snack ,scooter ,16,7.550439931715471
23,5.0,Meal ,scooter ,11,17.07866549839683
39,4.7,Buffet ,motorcycle ,34,7.4470610745009935
21,4.7,Snack ,motorcycle ,35,17.09789681088763
32,4.7,Drinks ,scooter ,25,6.050486021851491
36,4.9,Drinks ,motorcycle ,15,19.618645096717913
38,4.8,Snack ,motorcycle ,49,10.90632461534921
34,4.3,Snack ,motorcycle ,35,17.07799910034289
23,2.5,Buffet ,motorcycle ,34,16.72128810379679
32,3.6,Meal ,scooter ,39,20.206804295781176
31,4.8,Meal ,motorcycle ,26,1.5524082378587014
22,4.6,Buffet ,motorcycle ,11,12.435005114687199
34,3.9,Drinks ,electric_scooter ,33,12.435256014919078
39,4.8,Meal ,motorcycle ,47,19.6178245617368
21,5.0,Buffet ,motorcycle ,25,11.923472540363216
34,3.9,Meal ,scooter ,37,13.83070908404059
29,4.6,Snack ,motorcycle ,29,2740.280655477528
28,4.9,Meal ,motorcycle ,15,12.41700384245946
34,4.9,Buffet ,motorcycle ,20,1.5204696667776365
21,4.7,Meal ,motorcycle ,29,20.181263916596954
30,4.6,Snack ,electric_scooter ,30,3.02506164261167
36,5.0,Drinks ,scooter ,16,9.348403522152072
25,4.5,Meal ,motorcycle ,24,1.5318406264547653
38,4.3,Snack ,scooter ,31,17.078028601176406
24,5.0,Drinks ,scooter ,12,6.118745338168406
31,4.0,Drinks ,motorcycle ,34,9.435201537090277
31,4.7,Snack ,electric_scooter ,29,12.11689584822613
27,4.6,Drinks ,motorcycle ,13,10.756961092193894
23,4.8,Buffet ,motorcycle ,11,3.105091095918485
29,4.6,Snack ,scooter ,29,16.59765942034687
25,4.7,Meal ,scooter ,23,20.182728114855156
38,4.5,Drinks ,electric_scooter ,24,1.5127140853022394
32,4.8,Drinks ,motorcycle ,26,12.463883024165233
22,4.3,Buffet ,motorcycle ,36,10.42985045425312
35,4.9,Drinks ,scooter ,31,4.544194012953464
35,4.1,Buffet ,motorcycle ,46,17.09838855622529
34,4.8,Snack ,scooter ,18,9.435201537090277
22,3.5,Meal ,motorcycle ,33,10.725566076395744
29,4.6,Buffet ,scooter ,27,1.5125686143773105
28,4.9,Snack ,scooter ,24,7.762635434555557
35,3.6,Meal ,motorcycle ,34,10.564540524006501
38,4.8,Meal ,scooter ,17,9.05975169676998
31,5.0,Meal ,motorcycle ,28,9.17748463669741
29,4.6,Meal ,electric_scooter ,27,1.5725337268149235
26,5.0,Buffet ,scooter ,10,4.494166054278542
36,4.4,Snack ,motorcycle ,31,17.074806111821303
26,4.6,Drinks ,motorcycle ,32,4.674173521356697
38,4.1,Snack ,scooter ,41,20.50695488563503
25,4.3,Meal ,scooter ,37,13.405918573409515
25,5.0,Drinks ,scooter ,32,1.5525569855374293
30,4.7,Meal ,motorcycle ,24,12.580267821997444
29,4.6,Snack ,motorcycle ,24,4.656902197842733
29,4.6,Snack ,scooter ,17,7.648322354216074
33,4.2,Meal ,scooter ,39,3.1046911700510633
39,4.9,Buffet ,motorcycle ,26,12.463937408896818
34,4.5,Snack ,motorcycle ,28,4.663432202069106
37,4.2,Buffet ,motorcycle ,30,4.610598033861446
36,4.8,Meal ,motorcycle ,20,4.469157679517792
29,4.9,Meal ,motorcycle ,45,10.724517747527821
30,4.4,Buffet ,electric_scooter ,35,16.720605641469167
32,5.0,Buffet ,motorcycle ,43,10.602582382752889
21,4.8,Meal ,motorcycle ,13,10.724879289834993
24,4.2,Drinks ,scooter ,35,20.18091138281669
28,4.9,Snack ,motorcycle ,25,12.099390766406014
39,4.9,Snack ,motorcycle ,21,17.29786575292793
21,5.0,Meal ,scooter ,11,12.072385194251314
24,4.8,Snack ,motorcycle ,37,19.76074372632825
35,4.8,Buffet ,scooter ,29,4.57906742882138
25,4.5,Buffet ,motorcycle ,20,12.106168623651579
20,5.0,Snack ,motorcycle ,22,10.427321890743634
23,4.7,Meal ,scooter ,31,10.88119956067606
28,4.7,Meal ,scooter ,25,17.09752492730713
31,4.8,Meal ,motorcycle ,22,10.565155905070563
28,4.5,Buffet ,scooter ,16,10.427299401116029
20,3.9,Buffet ,motorcycle ,54,8.790360138178727
26,4.9,Buffet ,scooter ,22,19.364274793133802
34,4.6,Drinks ,scooter ,26,1.5725337268149235
24,4.8,Snack ,motorcycle ,10,1.5323350117847296
35,4.8,Buffet ,motorcycle ,43,14.022476786546209
31,4.7,Snack ,electric_scooter ,19,4.537571349626826
20,4.7,Drinks ,motorcycle ,28,12.108745430708812
32,4.0,Snack ,motorcycle ,31,1.512616520334986
25,4.7,Buffet ,scooter ,19,4.530419434704422
29,5.0,Snack ,motorcycle ,20,4.544208221626008
20,4.8,Drinks ,scooter ,14,7.45028584570893
23,4.7,Snack ,motorcycle ,42,20.851771383008938
33,5.0,Meal ,scooter ,25,13.6123408652007
24,4.8,Drinks ,motorcycle ,16,17.138022477317314
25,4.8,Drinks ,motorcycle ,22,9.18115180141445
29,4.6,Drinks ,motorcycle ,21,9.121491544261193
31,4.4,Buffet ,scooter ,37,19.914686965560655
38,4.8,Meal ,electric_scooter ,17,6.217824017341541
22,4.6,Snack ,motorcycle ,15,16.151548344818266
35,4.7,Buffet ,electric_scooter ,12,1.5204186027522326
34,3.8,Meal ,scooter ,39,16.720582121905373
20,4.8,Snack ,scooter ,28,13.969760212920004
29,4.6,Buffet ,motorcycle ,16,1.5725337268149235
20,3.5,Buffet ,motorcycle ,50,4.544264510460104
30,4.2,Meal ,scooter ,49,12.463883024165233
29,4.6,Snack ,motorcycle ,14,1.5204190117691747
24,4.4,Meal ,motorcycle ,49,4.717601091891188
35,4.0,Snack ,scooter ,35,16.476109203658464
28,4.8,Snack ,scooter ,18,1.558124429945227
22,5.0,Meal ,scooter ,11,7.562817689869441
23,4.8,Drinks ,motorcycle ,33,10.90597017978448
32,4.3,Meal ,motorcycle ,28,1.5725337268149235
22,4.9,Meal ,scooter ,16,3.064627592907977
34,4.6,Buffet ,motorcycle ,29,9.05552527622818
30,4.7,Snack ,motorcycle ,26,1.512515886277583
20,4.8,Snack ,motorcycle ,14,6.058876302886238
20,5.0,Meal ,motorcycle ,36,12.16161548135294
39,4.6,Drinks ,scooter ,24,4.3950073614112055
27,4.7,Meal ,scooter ,11,3.018663448053803
35,4.8,Buffet ,electric_scooter ,27,2.9796333030993054
24,4.8,Meal ,motorcycle ,26,19.915585713461052
25,4.9,Snack ,motorcycle ,17,9.059783743956938
28,4.8,Meal ,motorcycle ,14,6.128804223825749
33,4.6,Drinks ,scooter ,30,12.237791614953776
35,4.9,Meal ,scooter ,21,7.448363764933636
30,4.9,Drinks ,motorcycle ,35,10.865882927704826
31,4.9,Snack ,motorcycle ,29,9.31486268721368
31,4.8,Drinks ,scooter ,21,13.97213114305473
24,4.7,Drinks ,scooter ,16,3.1450674360287563
33,5.0,Drinks ,scooter ,24,3.0589686161645444
39,4.6,Buffet ,scooter ,18,16.610926485329657
37,4.5,Snack ,motorcycle ,24,8.95254860442564
26,4.8,Drinks ,motorcycle ,21,4.469620874191723
35,4.4,Buffet ,motorcycle ,32,7.546670729616689
29,4.8,Buffet ,scooter ,14,1.513645726802898
24,4.8,Drinks ,motorcycle ,19,1.5322015946708607
25,4.9,Drinks ,electric_scooter ,27,19.36269866811725
20,4.5,Drinks ,motorcycle ,21,6.1271063432377035
28,5.0,Snack ,scooter ,13,10.642283429594025
29,5.0,Buffet ,motorcycle ,21,1.5092307909316132
37,4.8,Meal ,motorcycle ,27,3.018841258443006
30,4.8,Drinks ,electric_scooter ,28,1.51358334522335
23,5.0,Buffet ,scooter ,34,14.021840170739395
36,4.5,Snack ,motorcycle ,18,10.25474683073135
39,4.5,Drinks ,motorcycle ,37,13.830016226876191
28,4.9,Meal ,motorcycle ,13,7.763197144629936
32,4.8,Drinks ,scooter ,18,1.5302997766793258
38,4.9,Snack ,motorcycle ,31,9.220449826023746
32,4.7,Snack ,scooter ,24,14.152800689540413
35,4.8,Meal ,scooter ,42,20.205786629121544
33,4.8,Snack ,motorcycle ,21,9.081488350990112
27,4.9,Buffet ,motorcycle ,32,19.976712110301044
28,4.9,Meal ,scooter ,17,10.587929946708213
27,4.6,Snack ,motorcycle ,22,6.2100304768992665
23,5.0,Snack ,electric_scooter ,27,10.867908640083485
37,4.2,Drinks ,scooter ,37,12.463888116642687
36,4.9,Buffet ,motorcycle ,24,9.313705946873798
32,4.9,Snack ,motorcycle ,47,12.580267821997444
38,4.8,Buffet ,motorcycle ,17,9.056109430496479
38,4.8,Drinks ,motorcycle ,27,9.175193843914078
27,5.0,Drinks ,scooter ,16,7.86266816742606
31,4.4,Meal ,motorcycle ,53,10.75627345420588
21,4.2,Snack ,motorcycle ,16,3.07320240602545
26,4.7,Drinks ,scooter ,22,17.137482577885528
23,4.9,Snack ,motorcycle ,36,10.721987300565633
36,4.8,Meal ,scooter ,15,12.074047498116075
29,4.6,Meal ,motorcycle ,17,9.349055143178814
34,4.7,Buffet ,motorcycle ,26,6.210607622934835
20,4.9,Buffet ,motorcycle ,15,12.465199139279935
25,4.1,Buffet ,motorcycle ,28,9.348114492286241
36,4.6,Drinks ,motorcycle ,30,12.09909691673476
27,4.7,Snack ,motorcycle ,20,12.419572625499269
35,4.1,Meal ,motorcycle ,32,3.052737718387206
31,4.8,Meal ,scooter ,26,6.218076509378241
33,4.8,Drinks ,scooter ,22,17.29786575292793
23,5.0,Drinks ,scooter ,44,16.38580226679637
23,4.5,Drinks ,scooter ,26,20.183481365933037
29,4.7,Snack ,motorcycle ,14,17.29786575292793
29,4.8,Snack ,motorcycle ,26,6.232380001853704
30,5.0,Meal ,scooter ,19,7.631413514047912
39,4.9,Meal ,motorcycle ,25,3.0736267322142172
34,4.3,Meal ,motorcycle ,36,4.528162066516361
36,4.8,Buffet ,motorcycle ,29,3.0295270856360483
30,4.9,Drinks ,motorcycle ,24,9.220418694037471
29,4.8,Drinks ,motorcycle ,29,4.54421184221239
24,4.7,Meal ,scooter ,10,9.121425982313314
37,4.8,Drinks ,motorcycle ,18,3.1044353980350197
29,4.6,Drinks ,motorcycle ,17,12.4184623995842
30,4.8,Drinks ,motorcycle ,16,12.162115706714326
21,4.7,Buffet ,motorcycle ,10,4.610133886735076
33,4.7,Snack ,motorcycle ,22,7.761486237888648
39,4.4,Meal ,motorcycle ,39,13.989249784637686
25,4.8,Drinks ,motorcycle ,22,7.763180728145725
26,4.7,Meal ,motorcycle ,18,8.790241310793602
30,5.0,Drinks ,scooter ,25,1.5147937194398224
37,4.7,Meal ,motorcycle ,20,3.087890466656623
39,4.7,Buffet ,motorcycle ,24,2.9377377571324
21,4.9,Snack ,motorcycle ,19,12.098699935991636
31,4.1,Meal ,motorcycle ,33,6.218134915630699
38,4.9,Snack ,scooter ,25,5.958586130816646
35,4.9,Meal ,motorcycle ,36,19.34098355298836
29,4.6,Meal ,motorcycle ,15,19070.337839460157
39,4.9,Snack ,scooter ,17,4.717601091891188
31,4.8,Meal ,scooter ,23,7.790944138225535
39,4.1,Meal ,motorcycle ,29,3.1450674360287563
26,4.7,Snack ,scooter ,12,4.717601091891188
39,4.2,Snack ,scooter ,32,4.656788095287276
29,4.6,Snack ,scooter ,17,7.684129284239546
32,4.0,Buffet ,motorcycle ,46,4.717601091891188
34,4.9,Meal ,motorcycle ,36,12.580267821997444
25,4.8,Buffet ,scooter ,28,6.081139317695677
38,5.0,Meal ,motorcycle ,32,4.656788095287276
39,4.9,Buffet ,motorcycle ,30,9.315069177325897
33,4.3,Drinks ,motorcycle ,31,6.037118440958796
30,4.7,Snack ,motorcycle ,32,6.210045162741394
30,4.4,Snack ,scooter ,40,19.688565914984633
21,4.9,Meal ,motorcycle ,15,4.469193824736561
20,4.5,Drinks ,motorcycle ,51,6.037474189747221
28,4.6,Snack ,scooter ,17,4.717601091891188
26,4.6,Buffet ,motorcycle ,22,1.5263914710958952
31,4.3,Buffet ,motorcycle ,48,2.996242679360388
27,4.6,Snack ,motorcycle ,43,11.007734763484695
32,5.0,Meal ,scooter ,25,19.890503583680456
23,4.9,Snack ,motorcycle ,10,3.040649953838664
26,4.9,Meal ,scooter ,25,7.660898978564715
34,5.0,Snack ,motorcycle ,30,16.72067899260655
37,4.7,Meal ,scooter ,25,7.660678233356875
21,4.9,Snack ,scooter ,24,4.6743240057702184
28,4.6,Drinks ,motorcycle ,27,7.772523200490454
23,4.8,Buffet ,motorcycle ,11,3.1450674360287563
33,4.7,Meal ,motorcycle ,25,16.636879913844005
37,4.5,Meal ,scooter ,16,4.663344842290264
22,4.9,Buffet ,motorcycle ,16,10.906058503616187
29,5.0,Drinks ,motorcycle ,27,13.830756172508293
32,4.6,Snack ,motorcycle ,24,4.469310319915567
36,4.9,Snack ,motorcycle ,15,4.632486510848628
37,4.7,Snack ,motorcycle ,26,4.674644234314631
31,4.8,Buffet ,motorcycle ,19,1.4897343063136914
21,4.9,Buffet ,motorcycle ,18,9.192703789896752
29,4.6,Meal ,motorcycle ,12,10.417031582772063
35,4.5,Meal ,scooter ,44,13.403654334290668
36,4.9,Buffet ,motorcycle ,23,10.906379374545205
34,4.5,Snack ,motorcycle ,26,7.761284984286207
26,4.5,Drinks ,motorcycle ,22,1.5605734776232707
39,4.7,Meal ,scooter ,19,10.427208660319728
33,4.7,Buffet ,scooter ,10,1.5544659575924147
36,4.9,Snack ,motorcycle ,40,10.602450943105586
36,4.6,Meal ,scooter ,25,12.580267821997444
27,4.5,Drinks ,motorcycle ,20,1.5094603952410246
37,4.8,Buffet ,electric_scooter ,28,7.566949319889409
28,4.7,Meal ,scooter ,17,7.86266816742606
21,4.7,Meal ,scooter ,15,16.63522337695842
28,4.3,Snack ,motorcycle ,21,1.558124429945227
26,3.9,Meal ,motorcycle ,46,4.537400480002839
39,4.7,Snack ,scooter ,18,6.14703874351021
27,4.8,Meal ,motorcycle ,10,1.510097123151545
38,4.7,Drinks ,motorcycle ,29,4.632486510848628
32,4.1,Buffet ,motorcycle ,42,9.055476933731027
25,5.0,Buffet ,motorcycle ,35,10.565278570588996
38,4.9,Meal ,scooter ,28,7.790314135674241
33,4.9,Snack ,motorcycle ,22,19.915298664415023
31,4.7,Drinks ,motorcycle ,17,6.147092755426114
22,4.6,Drinks ,motorcycle ,16,1.5323350117847296
27,4.8,Buffet ,motorcycle ,22,19.68832433564906
31,4.9,Snack ,scooter ,23,4.596738270098565
29,4.5,Buffet ,motorcycle ,17,20.181161775010754
27,4.2,Meal ,motorcycle ,18,7.647047869600755
35,5.0,Snack ,motorcycle ,43,1.5525722992517033
34,4.5,Drinks ,electric_scooter ,23,13.830009311592935
36,4.2,Buffet ,motorcycle ,33,9.193014471524187
38,5.0,Snack ,motorcycle ,25,3.105268884198379
25,4.6,Meal ,scooter ,19,4.395281349095406
27,4.8,Buffet ,scooter ,12,12.580267821997444
33,4.7,Drinks ,scooter ,10,4.657127680377982
32,4.8,Drinks ,motorcycle ,33,9.05552527622818
28,4.9,Buffet ,motorcycle ,27,4.469352052796287
25,4.2,Buffet ,motorcycle ,29,3.0251492848200967
36,4.7,Drinks ,motorcycle ,25,3.073543363644063
26,4.9,Drinks ,scooter ,17,10.868667520771213
22,5.0,Snack ,motorcycle ,34,20.1826932247057
39,4.9,Buffet ,scooter ,29,10.906149360852893
34,4.7,Snack ,motorcycle ,34,9.363369184109802
33,4.8,Meal ,scooter ,28,2.9961936996245733
31,4.6,Snack ,motorcycle ,26,7.772618958748601
35,5.0,Drinks ,scooter ,37,6.210946742207283
29,4.7,Meal ,scooter ,23,19.36320422212419
32,3.8,Drinks ,motorcycle ,31,16.720596676775234
29,4.0,Meal ,motorcycle ,33,12.253528674312486
23,4.9,Buffet ,motorcycle ,13,6.209259882257505
24,5.0,Buffet ,motorcycle ,11,3.0189069966568236
39,4.7,Snack ,electric_scooter ,16,1.5126917814628986
20,4.9,Snack ,motorcycle ,16,3.073633662632463
31,4.6,Drinks ,motorcycle ,17,13.406473969117037
22,4.9,Buffet ,motorcycle ,22,16.827953238320355
34,4.7,Drinks ,motorcycle ,40,20.4429297624716
29,4.6,Snack ,motorcycle ,13,4.540569477225562
29,4.9,Buffet ,scooter ,17,4.717601091891188
34,4.8,Meal ,motorcycle ,28,10.565179206386613
25,4.8,Buffet ,motorcycle ,15,6.040452193649447
25,4.9,Meal ,scooter ,29,7.760937776851244
35,4.8,Drinks ,motorcycle ,30,9.087980108018959
24,4.5,Meal ,motorcycle ,24,9.176325854594939
28,4.6,Meal ,motorcycle ,11,1.5204319461322358
20,4.9,Meal ,motorcycle ,24,12.161069532227554
37,5.0,Meal ,scooter ,29,10.866277542949756
38,3.8,Drinks ,motorcycle ,33,11.007734763484695
34,4.8,Snack ,scooter ,17,3.1053555440952
29,4.7,Snack ,motorcycle ,17,1.5545511705795645
27,4.4,Buffet ,motorcycle ,33,10.707860127890175
27,4.1,Snack ,motorcycle ,44,10.641490945918338
38,4.8,Buffet ,electric_scooter ,27,3.1050954366929413
37,4.1,Buffet ,motorcycle ,38,10.602582382752889
37,5.0,Drinks ,scooter ,18,7.86266816742606
35,4.6,Drinks ,motorcycle ,37,13.97376091941449
25,4.9,Snack ,scooter ,20,6.037605711777172
28,4.8,Snack ,electric_scooter ,37,20.85227088043068
33,4.6,Buffet ,motorcycle ,19,3.0186622926020816
29,4.9,Snack ,motorcycle ,24,12.463962426806004
21,4.7,Snack ,scooter ,15,16.720582121905373
27,4.6,Drinks ,scooter ,12,1.5202938681987965
32,4.9,Meal ,scooter ,16,7.325363199099116
29,4.6,Drinks ,motorcycle ,26,14.021726512772071
35,4.5,Buffet ,motorcycle ,20,3.105076185435365
37,3.6,Snack ,scooter ,38,13.18448443757801
28,5.0,Buffet ,motorcycle ,15,4.560928430389765
32,4.7,Buffet ,motorcycle ,25,13.830329613014479
29,4.8,Drinks ,scooter ,10,4.395555481683927
38,4.8,Snack ,scooter ,17,3.0736775876616416
28,4.8,Drinks ,scooter ,16,2.937062745812506
20,4.9,Buffet ,motorcycle ,27,4.6634387478987565
23,4.7,Buffet ,motorcycle ,33,19.472033277841977
23,5.0,Buffet ,scooter ,30,17.07747121280975
25,4.7,Meal ,motorcycle ,28,20.25308886845404
39,4.9,Buffet ,motorcycle ,39,10.641407762435893
25,4.7,Snack ,scooter ,19,7.631714122092264
29,4.6,Snack ,scooter ,34,13.21731386495245
28,4.5,Buffet ,scooter ,23,20.20658151054029
25,4.6,Drinks ,motorcycle ,17,16.151548344818266
38,4.8,Snack ,motorcycle ,28,1.5322531659609415
29,4.6,Snack ,motorcycle ,19,19.472033277841977
38,4.7,Meal ,scooter ,16,8.94295430815855
23,4.6,Meal ,scooter ,19,8.940047176763544
28,4.1,Buffet ,scooter ,44,12.417907729510214
20,4.7,Meal ,scooter ,20,12.100157238495717
27,4.2,Snack ,scooter ,39,10.7567700708531
33,4.9,Meal ,motorcycle ,14,3.108999801098165
39,4.3,Buffet ,motorcycle ,40,14.152800689540413
38,4.1,Buffet ,motorcycle ,36,10.725453068620817
34,4.1,Buffet ,scooter ,35,1.5322015946708607
26,4.8,Snack ,motorcycle ,14,9.263603412401872
21,4.2,Buffet ,motorcycle ,23,9.315702005718123
22,4.7,Drinks ,electric_scooter ,26,20.969489380266243
26,4.6,Snack ,motorcycle ,21,4.663493140546799
25,4.9,Snack ,scooter ,28,13.612447554757892
32,5.0,Buffet ,motorcycle ,33,9.326359386012369
23,4.6,Drinks ,motorcycle ,21,7.762499175707094
26,4.4,Buffet ,motorcycle ,22,3.0295354155026524
37,5.0,Snack ,motorcycle ,36,1.5091393282096153
38,4.2,Meal ,motorcycle ,33,6.217689155478114
20,4.4,Snack ,scooter ,34,7.77225332078954
20,4.9,Buffet ,scooter ,24,16.635451215389462
29,5.0,Drinks ,motorcycle ,48,13.76619244065138
27,4.8,Meal ,scooter ,16,3.0295617228559717
21,4.6,Drinks ,scooter ,24,17.07478648602303
37,4.8,Meal ,motorcycle ,37,10.641490945918338
35,4.9,Snack ,motorcycle ,48,10.906039889046763
26,4.7,Meal ,motorcycle ,11,9.121796529129552
37,4.9,Snack ,motorcycle ,14,2.984598379617498
23,5.0,Drinks ,motorcycle ,24,19.915585713461052
34,4.5,Drinks ,motorcycle ,18,13.785027203044056
31,4.3,Meal ,motorcycle ,37,16.65996319011248
36,4.4,Drinks ,scooter ,39,14.045373048561977
35,4.8,Snack ,scooter ,20,10.587131069192878
29,2.5,Drinks ,scooter ,41,14.152800689540413
